N	F0	m	d_ms	d0	v0	prob	collision	Int_dv1	Int_dv2	Int_dv3	Int_dv4	Int_dv5	Int_dv6	Int_dv7	Int_dd2	Int_dd3	Int_dd4	Int_dd5	Int_dd6	Int_dd7	duration	freq	ampl	attack	Fresponse
8	800	1000	1	9	94	0.01	0	19.359173	17.308660	17.624717	11.373284	11.193500	7.298503	5.577581	29.999114	7.842668	49.220949	13.543022	28.843929	12.768020	1.351506	1.209482	0.589816	1	-4669
8	800	1000	1	6	89	0.01	0	107.409248	201.260741	149.749377	77.456060	24.389421	13.157649	11.910977	758.810987	422.381440	588.117369	528.789332	124.148482	24.459020	4.706452	2.629878	2.319666	1	-6801
8	800	1000	1	5	74	0.01	0	35.164344	61.413130	45.751649	35.194710	18.215295	13.259164	10.356606	272.747882	162.776520	103.063159	142.243586	36.132955	26.007535	1.402649	0.479769	1.208914	1	-4111
8	800	1000	1	8	53	0.01	0	59.652734	97.432706	29.761331	49.797963	11.565053	14.157889	11.117472	273.812588	521.624478	175.184000	346.713484	22.715384	37.243552	2.924076	1.293207	4.670125	1	-7176
8	800	1000	1	7	91	0.01	0	44.726995	69.838565	54.833407	40.932949	33.047541	28.913854	20.119242	170.454900	103.739032	106.956539	70.010058	32.482009	73.598831	1.453343	2.303565	0.873272	1	-5960
8	800	1000	1	7	52	0.01	0	55.000691	83.418380	34.281140	20.204259	8.537748	7.378156	6.256387	195.752311	367.693090	95.161623	96.690748	15.735315	15.192098	4.076736	1.452779	1.915769	1	-5819
8	800	1000	1	9	76	0.01	0	6.065400	12.037074	9.330157	7.560929	4.841193	2.476047	1.143078	24.647254	6.624743	6.161350	14.553712	8.427415	6.425547	4.035014	0.342235	4.770516	1	-5182
8	800	1000	1	9	88	0.01	0	73.959123	141.942007	87.890847	58.771617	17.446608	11.999540	13.433064	506.813528	414.056832	237.406125	330.220223	48.926982	34.911536	4.788400	1.750594	1.101932	1	-7591
8	800	1000	1	7	81	0.01	0	68.147362	110.292309	66.217879	30.966570	17.973056	11.262059	8.470409	292.989807	325.027567	255.248227	103.715758	58.319984	26.020495	0.293506	1.331706	1.848201	1	-7954
8	800	1000	1	5	67	0.01	0	80.581540	114.067224	47.554718	32.817277	12.772298	12.806451	11.307189	220.006493	491.685999	100.665173	185.333620	12.993097	17.265799	2.968490	2.331443	4.316630	1	-9538
8	800	1000	1	7	69	0.01	0	36.192772	69.876920	92.989315	76.248707	34.283077	18.951550	16.944454	321.820793	169.897354	113.444144	329.336507	134.138604	26.029801	2.309613	0.936183	1.202185	1	-3615
8	800	1000	1	6	72	0.01	0	101.917370	128.441660	138.795208	141.087677	128.690248	114.511781	106.336035	2891.105845	206.049335	526.002724	1163.818949	902.805003	670.555644	4.681777	2.554649	1.941862	1	-4455
8	800	1000	1	6	62	0.01	0	40.831541	35.753614	25.666810	14.309867	7.549938	6.446259	4.957509	63.607602	77.679531	92.527189	43.225781	10.705459	11.314051	0.951036	1.303030	1.278130	1	-9145
8	800	1000	1	8	78	0.01	0	88.964546	136.300149	48.573874	40.749107	10.969884	9.816233	7.493910	329.990985	641.677202	59.373548	250.257549	9.290559	24.622770	2.802200	0.729261	1.965896	1	-8867
8	800	1000	1	8	55	0.01	0	54.534216	99.165702	75.175422	36.756372	12.085886	8.386191	7.393332	346.322260	187.205026	302.812102	222.899518	44.455552	13.521565	2.618415	1.070000	2.071642	1	-3794
8	800	1000	1	7	79	0.01	0	72.233402	133.267192	76.182174	50.610573	14.451459	9.670773	7.882655	456.069524	434.839591	195.997118	285.638727	46.408446	24.357344	2.431339	2.715195	0.757225	1	-7350
8	800	1000	1	8	86	0.01	0	45.016940	70.761349	48.281269	29.057548	18.548266	15.213180	11.758008	183.980836	172.164196	155.086955	85.602278	28.012833	32.914619	1.091455	0.300018	2.379131	1	-6836
8	800	1000	1	7	73	0.01	0	28.323745	53.209505	35.273952	18.975191	14.767809	13.118269	12.846521	184.854920	132.457334	133.580795	40.508613	16.023157	6.287105	1.258193	2.545888	1.812220	1	-5990
8	800	1000	1	9	92	0.01	0	61.586423	40.407152	28.005820	38.019215	15.752136	12.445418	11.833841	211.679837	113.587850	81.447024	173.211379	28.755328	15.640403	2.049413	0.342766	0.915433	1	-7592
8	800	1000	1	6	91	0.01	0	17.206797	31.591500	22.033648	13.242013	10.191810	10.328559	9.392569	146.333594	91.403931	78.479773	27.694938	5.500560	10.811723	1.515702	2.738472	2.334498	1	-4660
8	800	1000	1	8	61	0.01	0	75.295501	107.527434	40.730563	32.389007	9.466290	9.366900	8.715387	216.659582	495.588740	51.108665	209.501048	6.456692	12.250597	4.628092	2.130186	2.613285	1	-7557
8	800	1000	1	9	55	0.01	0	68.150352	38.443087	26.949347	15.262146	9.189444	8.228368	7.941419	246.241932	112.513334	105.898065	51.483812	11.321261	11.702316	0.387417	2.632356	1.094378	1	-8502
8	800	1000	1	8	92	0.01	0	65.398586	104.027192	81.819265	36.871962	20.503509	16.238583	11.894792	273.764269	158.782414	342.913058	122.218843	34.437451	38.927919	1.187609	0.869185	2.460158	1	-7273
8	800	1000	1	6	96	0.01	0	55.660953	80.058989	57.118515	41.317152	19.638858	16.132540	14.851746	150.002117	231.201420	152.118715	203.612611	39.453484	24.698423	3.034437	0.307807	3.402676	1	-8014
8	800	1000	1	7	79	0.01	0	45.461139	73.140792	38.487216	26.552618	18.691734	18.511589	17.464414	310.079818	270.845945	121.839620	67.479331	18.685158	16.350934	0.389212	2.152046	4.775323	1	-7248
8	800	1000	1	5	63	0.01	0	64.568633	86.834620	42.856872	32.563813	13.792443	13.694243	13.074837	147.419373	332.394640	72.513565	177.371002	10.721716	9.114521	4.573659	1.144609	4.876537	1	-6353
8	800	1000	1	5	61	0.01	0	75.221227	105.594007	54.494885	39.389406	15.780827	13.293089	12.255666	220.242325	400.090960	104.503661	208.584186	29.381299	19.623511	2.317988	2.584475	4.174764	1	-7291
8	800	1000	1	7	63	0.01	0	68.368123	104.194189	53.493864	23.608788	11.942945	11.368368	9.941196	253.564353	393.772831	221.916098	106.051600	9.289696	21.819729	1.660158	2.909726	3.043413	1	-8423
8	800	1000	1	9	99	0.01	0	85.842148	132.316600	47.247280	31.135853	15.932142	14.472441	11.158645	321.526764	621.441319	115.566600	129.622309	14.344332	33.789895	0.905277	0.699612	3.441954	1	-9831
8	800	1000	1	6	85	0.01	0	90.473477	135.622660	73.601073	52.803354	17.029019	14.463850	11.769376	311.367864	473.553144	167.500564	295.860387	30.257179	28.590279	4.909827	1.921583	3.784738	1	-8162
8	800	1000	1	7	51	0.01	0	91.705062	42.802188	29.791270	15.067800	12.842941	12.775892	12.249189	371.392146	117.360874	131.183428	35.869481	5.476409	10.849136	0.745866	2.340913	4.414823	1	-7126
8	800	1000	1	9	84	0.01	0	90.446945	140.644136	62.598365	31.558657	14.971957	11.331739	9.142573	346.715212	586.353281	209.706803	141.623780	33.216897	22.336495	0.356761	1.338255	1.719520	1	-9811
8	800	1000	1	7	51	0.01	0	70.305770	101.438517	31.272865	36.526594	6.040240	6.049127	5.665678	206.873921	505.324519	52.247756	253.523589	1.502880	8.916643	4.755202	1.421625	1.136540	1	-7512
8	800	1000	1	5	87	0.01	0	133.306750	188.535361	202.688698	195.904049	168.092433	141.723537	58.580835	4476.230604	275.493277	1021.772497	2592.004183	1436.819225	837.139295	4.008994	2.871404	2.448210	1	-6947
8	800	1000	1	5	73	0.01	0	6.209890	14.067142	12.515138	8.550292	5.830867	4.242913	2.521974	28.757149	6.008748	13.195928	14.965213	7.219431	8.892851	3.117731	0.169121	4.213767	1	-3941
8	800	1000	1	7	56	0.01	0	31.793409	45.223272	35.959635	25.001717	18.176199	15.146463	11.695633	93.795326	68.221430	90.236402	58.370125	28.330042	29.937122	0.964495	2.505707	1.831584	1	-3330
8	800	1000	1	9	85	0.01	0	33.726975	62.974675	38.142720	23.043860	17.448467	16.426537	15.272004	201.095444	187.344113	124.996541	65.923158	15.396909	17.778396	0.307263	2.138771	4.373074	1	-6362
8	800	1000	1	7	76	0.01	0	35.990007	54.784469	58.149350	44.842678	32.661530	22.198041	11.758352	131.608193	189.616822	127.227627	125.581210	83.551566	94.112730	2.044328	2.095758	0.780160	1	-3474
8	800	1000	1	7	70	0.01	0	81.984309	46.059738	36.143188	28.776772	18.030062	15.508131	10.370388	264.201789	93.678905	176.397327	107.878291	33.181876	51.311642	1.037022	2.345958	2.630039	1	-7327
8	800	1000	1	9	56	0.01	0	55.760616	110.739621	110.990710	120.447234	115.783456	104.196943	97.183667	554.252631	1782.523643	177.817598	668.525618	646.322298	423.959545	3.307498	1.991058	1.593997	1	-3003
8	800	1000	1	8	89	0.01	0	87.351395	131.323024	78.947549	61.551900	21.457253	17.419266	13.829242	312.773846	406.139600	175.779020	325.703992	49.998366	40.800795	4.883508	1.751302	4.706107	1	-7636
8	800	1000	1	8	76	0.01	0	52.733777	78.014239	54.965057	28.544428	16.601618	11.095326	10.274626	178.746266	167.074847	216.098445	111.791880	54.769405	12.049044	1.019675	2.399237	2.547365	1	-8481
8	800	1000	1	5	66	0.01	0	70.182533	105.851333	38.738442	29.152090	9.984544	8.469178	6.528431	242.615582	487.002093	71.633997	159.496593	13.044418	21.282460	2.280752	0.609781	1.509125	1	-7531
8	800	1000	1	8	70	0.01	0	100.123784	135.060543	41.521270	40.482997	12.189071	13.503751	11.404894	212.441903	660.916242	26.847731	261.473836	12.356453	28.029951	3.653087	1.851488	4.387768	1	-9461
8	800	1000	1	5	71	0.01	0	77.378559	124.064903	135.971840	129.692469	119.097993	112.606820	108.646261	596.035286	2331.066345	242.348275	527.951965	812.569240	598.615145	2.835548	2.220194	1.895718	1	-4124
8	800	1000	1	7	69	0.01	0	20.998494	32.251653	57.483155	41.225648	20.406390	12.878634	9.906217	126.944737	176.306487	116.346656	167.531575	61.006335	29.108136	1.833177	0.116108	2.095126	1	-5552
8	800	1000	1	8	91	0.01	0	44.544973	86.594677	103.455294	83.133364	58.474725	31.733150	19.046337	344.859254	488.689025	240.964787	295.815797	277.319056	128.916479	2.930058	2.373925	2.667806	1	-4080
8	800	1000	1	5	89	0.01	0	90.501091	148.851512	58.283148	31.846644	12.856259	10.749384	8.241924	413.847030	660.997383	186.219941	162.378297	21.193914	30.515558	4.605213	0.906091	1.935270	1	-9262
8	800	1000	1	7	95	0.01	0	53.961158	94.014753	67.579479	54.056702	25.019891	16.861421	14.054231	444.518904	264.589484	155.961682	237.356569	68.369120	28.932946	1.575668	2.340294	2.147038	1	-5813
8	800	1000	1	9	77	0.01	0	71.137584	111.587692	74.343806	26.554259	14.236994	13.647342	10.478918	272.166741	257.095363	375.945296	111.156601	9.187689	33.562760	0.302329	1.368081	1.746574	1	-9863
8	800	1000	1	6	63	0.01	0	71.417376	110.787821	37.749525	32.757206	11.122322	11.257189	10.042309	267.573483	533.164827	38.905759	199.201372	8.195280	23.015059	3.819675	1.628547	3.405972	1	-7515
8	800	1000	1	9	73	0.01	0	103.006712	208.398354	167.243206	162.036411	146.752603	134.281506	113.906596	1826.031910	1035.666226	358.556855	1415.180150	1074.877216	771.380947	4.498740	1.045485	1.649892	1	-4651
8	800	1000	1	5	55	0.01	0	47.006113	79.208182	51.751390	30.420408	11.034415	8.745188	8.107732	233.806526	209.902652	159.269552	153.845784	21.631286	10.120363	3.195343	2.310379	2.072054	1	-4823
8	800	1000	1	9	99	0.01	0	88.474606	139.576955	62.170049	38.313159	18.380562	12.336252	9.396746	360.532875	565.883799	173.715553	156.528706	59.997198	29.790164	2.281799	0.641465	2.197302	1	-9149
8	800	1000	1	7	99	0.01	0	51.806239	79.591811	64.563789	47.761526	21.907252	15.040033	11.632497	195.811652	107.704613	125.687227	207.768375	48.266620	27.755856	2.131361	0.776257	2.398358	1	-5485
8	800	1000	1	5	66	0.01	0	71.891878	125.935945	109.471405	107.521032	109.928846	103.912905	78.461127	2998.360976	221.739069	542.418413	591.533287	1047.336754	783.880177	3.925401	1.081417	2.951949	1	-4330
8	800	1000	1	9	71	0.01	0	81.074136	116.673289	50.978333	30.385615	13.540881	12.433387	10.872076	245.622212	501.218645	139.554953	145.358544	31.213434	17.074903	4.252297	2.299670	3.798471	1	-7889
8	800	1000	1	8	70	0.01	0	68.586378	105.468961	46.078616	23.057894	13.440050	12.039830	10.008901	247.169982	443.230135	163.465127	81.628796	19.033163	20.574312	0.468468	1.306128	3.182257	1	-8296
8	800	1000	1	5	86	0.01	0	97.223726	145.976178	56.881726	36.492998	13.668273	10.991421	9.081667	338.350512	659.741442	132.947372	185.528759	35.741757	25.415537	4.889938	2.257277	2.117649	1	-9702
8	800	1000	1	8	92	0.01	0	34.847236	60.932783	35.478699	28.821932	14.820177	11.952809	10.280793	150.294910	165.595259	48.624726	115.785598	32.260721	26.068636	0.249541	0.322233	4.814188	1	-8270
8	800	1000	1	6	65	0.01	0	43.528045	61.753271	41.375222	22.393624	14.589766	15.197552	10.268496	154.457146	159.158884	144.672225	68.455178	9.120107	42.143783	0.245952	2.216388	2.778909	1	-9979
8	800	1000	1	6	85	0.01	0	86.093356	132.976676	172.468361	149.003763	145.323122	135.286457	124.983331	603.455143	847.048068	1008.322274	344.130823	779.990586	692.241997	4.813074	1.242582	3.982360	1	-3261
8	800	1000	1	7	60	0.01	0	70.416661	104.539393	40.219417	23.533078	10.996459	11.732698	9.497037	223.488588	478.166701	125.435242	123.286960	23.137374	29.812039	1.617090	2.235240	3.236503	1	-8497
8	800	1000	1	7	60	0.01	0	78.785054	117.386611	44.496373	36.580547	10.340253	6.964060	5.182486	261.593155	527.097461	59.916546	221.930844	27.509071	19.667361	2.726533	1.113721	0.696799	1	-7832
8	800	1000	1	5	88	0.01	0	97.047209	150.468115	140.448863	140.171413	144.143259	137.864727	115.367973	4069.549068	233.888442	745.476703	761.381644	1365.903686	1065.832636	4.089895	1.623591	3.026383	1	-5728
8	800	1000	1	7	65	0.01	0	69.041898	132.969282	126.846281	138.347086	139.870148	120.004446	105.884756	719.114293	1568.055659	339.525496	520.872395	1024.244513	600.374735	4.483187	2.160985	3.528474	1	-3279
8	800	1000	1	6	65	0.01	0	30.862106	47.503697	37.869777	26.940129	21.821844	20.854483	18.378156	110.100951	67.941755	82.618773	45.001088	9.090123	22.949236	1.236210	2.597574	1.737373	1	-4429
8	800	1000	1	6	57	0.01	0	77.643962	108.653195	33.253792	58.433217	9.358676	7.676711	6.093297	198.865502	546.080645	202.155067	402.165689	16.852417	18.281745	3.412177	1.035838	1.757698	1	-8668
8	800	1000	1	8	94	0.01	0	114.785432	176.370791	178.279948	170.678443	144.544794	136.289777	132.018469	738.936414	2259.882369	329.207718	984.535637	1065.806826	760.936060	4.138047	2.567748	4.727943	1	-4802
8	800	1000	1	8	88	0.01	0	76.390414	122.766192	48.007571	28.639487	15.480031	14.165549	12.409629	330.739330	544.651317	146.956990	109.925907	23.162274	23.781918	4.074642	0.917154	4.309214	1	-8448
8	800	1000	1	5	96	0.01	0	31.542415	53.085333	41.197736	32.253684	26.900537	25.138200	19.401573	141.989108	85.363236	69.181723	46.362370	23.554390	42.124112	0.770540	1.399234	3.234443	1	-5453
8	800	1000	1	9	95	0.01	0	45.072281	84.925770	51.530247	36.778382	22.702371	21.222487	16.225492	339.141922	260.493138	155.179614	140.177623	32.504212	49.595147	1.306644	1.401978	1.082293	1	-7013
8	800	1000	1	6	82	0.01	0	24.707850	26.460446	19.524423	14.908585	13.390452	14.096897	13.070963	19.282809	68.215126	37.322816	26.240217	6.088890	12.634100	0.792074	2.850429	4.781640	1	-3129
8	800	1000	1	5	57	0.01	0	57.500552	92.146766	36.679794	16.713437	7.201194	6.787533	4.546646	238.445474	394.615295	148.335537	79.695180	5.167278	21.176591	3.569045	0.810242	0.509476	1	-7402
8	800	1000	1	9	79	0.01	0	79.052399	122.001029	46.491128	23.225030	11.669742	10.745122	9.755750	294.371944	556.183004	157.840343	105.580695	12.679616	15.333709	2.825230	2.917426	2.624683	1	-9888
8	800	1000	1	8	82	0.01	0	83.219141	150.102425	109.967544	68.012085	21.286815	12.629829	10.687371	502.179862	310.997754	359.093032	415.059004	81.590706	29.691653	3.737577	2.358348	1.995834	1	-6348
8	800	1000	1	9	75	0.01	0	94.888709	187.818867	170.829024	178.485930	160.522750	134.496981	116.144097	1298.692345	1476.568324	310.796659	1227.792874	989.872553	599.574332	4.303739	0.569335	1.414777	1	-4290
8	800	1000	1	9	77	0.01	0	72.558692	115.051609	74.150800	35.501543	15.024271	9.995799	11.491994	290.411809	304.781989	287.744269	174.321178	56.827234	31.149533	1.424332	1.070797	0.789361	1	-9202
8	800	1000	1	9	82	0.01	0	122.093971	157.958622	169.789693	166.648417	143.755996	129.318311	117.565986	3633.848428	261.447066	779.489535	1598.670742	1056.398951	810.052375	3.921961	2.859102	3.375484	1	-5473
8	800	1000	1	6	68	0.01	0	5.828069	13.463944	12.453780	9.082012	5.885487	4.084370	2.394141	28.859497	5.848177	11.123698	16.519844	7.901456	8.885835	3.257851	0.127436	4.467284	1	-3500
8	800	1000	1	7	64	0.01	0	95.648945	135.618995	58.398455	74.753220	15.252661	13.385366	11.844436	295.023103	585.877880	166.627311	530.742025	25.557529	22.233293	3.693014	2.757146	4.426084	1	-9840
8	800	1000	1	6	60	0.01	0	29.260767	47.117575	89.601116	71.456161	28.559349	12.285497	8.087882	126.455239	361.841066	131.264442	326.629813	131.116130	40.556579	2.329502	0.788293	0.690344	1	-3087
8	800	1000	1	7	62	0.01	0	80.931691	124.198069	43.198884	52.642032	12.457484	9.585215	8.805961	294.918036	607.285096	98.483499	336.273047	28.125076	15.223774	2.954732	1.815555	1.816889	1	-9728
8	800	1000	1	7	83	0.01	0	51.159026	85.411744	64.666555	39.157547	16.757540	13.697059	12.639617	245.758397	153.493433	220.023754	161.094345	39.978816	17.632714	2.869643	0.879540	4.178747	1	-5670
8	800	1000	1	5	53	0.01	0	31.880223	41.995121	18.432817	16.601965	12.245812	11.523505	9.849209	72.793718	180.895732	16.629762	43.263819	12.131883	21.390800	1.253557	0.551369	3.595767	1	-4258
8	800	1000	1	6	78	0.01	0	91.483888	165.502407	101.423418	71.964027	17.306409	11.162369	9.127956	557.618838	486.923548	280.901496	489.241138	64.488419	25.782630	2.921085	2.509867	0.506455	1	-6830
8	800	1000	1	9	87	0.01	0	56.998110	93.840168	40.491950	30.656784	19.832257	18.707974	18.010780	250.678137	373.983115	86.548380	99.961824	16.443344	12.506521	2.802649	0.648457	3.981674	1	-9723
8	800	1000	1	8	54	0.01	0	70.415553	106.635426	36.053073	37.007295	8.630393	5.979483	4.837061	241.149253	506.768101	19.899216	230.250829	25.993984	13.698722	2.997800	0.993533	0.643513	1	-7673
8	800	1000	1	5	76	0.01	0	109.145965	135.277218	144.361144	145.790893	135.351970	122.871457	112.860150	2866.223140	225.786807	541.124447	1188.813520	931.509497	811.209924	2.228263	2.909638	1.384701	1	-4725
8	800	1000	1	5	69	0.01	0	55.872966	93.903925	48.912782	23.588028	16.105666	13.124804	10.554045	253.097918	312.191809	193.458527	73.682956	31.083930	29.934721	0.843367	1.481631	3.126774	1	-8919
8	800	1000	1	6	72	0.01	0	48.614754	87.541499	55.431717	23.452571	12.819030	10.987410	11.296780	337.966346	247.715058	246.419296	86.263323	14.687067	18.436886	1.134373	2.393307	1.270440	1	-9821
8	800	1000	1	5	65	0.01	0	23.831936	40.431982	36.549610	24.820809	14.840778	10.319580	7.015906	99.540930	124.353988	100.038438	102.965922	47.386077	37.296876	4.955885	0.238243	2.592273	1	-4594
8	800	1000	1	5	50	0.01	0	61.732169	96.175544	29.059697	35.943573	8.266437	7.106643	5.992567	232.258414	495.731965	59.918432	227.398869	11.272795	13.779571	3.883529	1.389056	1.938841	1	-7441
8	800	1000	1	5	61	0.01	0	27.233453	39.401588	28.921135	14.803329	12.873236	12.132341	9.790021	86.265919	81.452600	106.229333	20.410867	9.921997	24.355513	3.176949	0.559777	2.941237	1	-4004
8	800	1000	1	6	87	0.01	0	68.243234	107.746703	50.282856	26.422787	17.158535	14.760783	12.962543	280.252387	416.918188	188.926791	76.498630	30.768607	21.613247	0.232044	0.840599	4.911969	1	-7483
8	800	1000	1	8	58	0.01	0	77.951218	117.722226	40.788936	46.888885	12.710986	12.392636	11.754420	246.099190	560.784986	67.099877	310.634632	7.927977	14.935134	3.036531	2.211255	4.348766	1	-8240
8	800	1000	1	8	62	0.01	0	74.460541	113.730870	38.460367	24.923850	8.519258	8.864021	6.593362	262.476664	539.764432	104.495130	140.771339	6.438902	23.198104	4.707349	2.134257	1.929365	1	-8776
8	800	1000	1	5	53	0.01	0	33.103361	49.856346	33.893710	15.942391	11.621201	11.485087	10.903978	123.002303	121.142840	143.486042	36.658601	5.073715	15.115037	0.833048	1.610846	3.589999	1	-7248
8	800	1000	1	8	92	0.01	0	74.791048	123.975342	82.034821	35.291341	21.748720	14.520650	14.386913	349.106325	313.732642	337.134244	116.044948	65.000384	17.994590	0.660778	1.050972	3.092029	1	-8621
8	800	1000	1	9	67	0.01	0	56.787422	95.635277	67.109690	47.208756	17.682121	10.651351	9.186281	280.661082	217.682432	172.035952	226.240075	58.849858	14.343147	2.019803	2.955217	0.614399	1	-5938
8	800	1000	1	8	64	0.01	0	60.610430	89.411508	34.981892	31.634332	10.181899	7.407463	6.082195	171.853567	378.344998	27.854105	183.625416	26.299100	16.713181	4.615680	0.288955	1.682302	1	-8591
8	800	1000	1	7	91	0.01	0	68.865004	113.321455	86.739955	35.461282	20.572549	15.399211	11.495597	312.148135	192.183701	377.228864	117.000055	41.589104	38.617503	0.668853	1.740150	1.695624	1	-7228
8	800	1000	1	7	97	0.01	0	43.120340	71.945682	36.534227	27.149841	20.202658	16.018700	12.746986	218.813631	269.676634	68.213536	64.401810	45.531330	37.319744	1.605875	0.370644	3.750542	1	-4669
8	800	1000	1	5	61	0.01	0	125.450025	110.387409	41.347823	26.122536	19.538142	16.089964	14.247309	112.503478	535.017472	141.970730	76.751252	33.417490	31.034909	0.657039	1.916892	4.098407	1	-5149
8	800	1000	1	9	66	0.01	0	63.477096	86.090674	27.424128	33.439546	8.440354	8.513545	5.636249	146.879260	423.374726	63.866793	191.968998	7.860627	26.832882	4.306580	1.766347	1.125690	1	-8913
8	800	1000	1	8	82	0.01	0	59.686565	88.802719	78.094336	28.509944	17.283755	14.444744	10.662321	201.693255	77.386530	375.163319	82.255183	23.065991	41.403992	2.273724	2.457030	2.350154	1	-5876
8	800	1000	1	6	55	0.01	0	39.460017	65.418057	47.212590	33.933303	19.120841	14.169626	11.818230	172.943084	129.292873	107.209371	123.193191	47.648836	22.583794	1.227686	2.160631	2.050630	1	-6201
8	800	1000	1	8	53	0.01	0	45.933847	77.115522	42.332655	18.868787	8.973375	10.895320	6.525283	214.556808	238.951573	184.292891	82.374855	19.919223	43.184198	1.194787	2.651030	1.388821	1	-7058
8	800	1000	1	7	73	0.01	0	77.589041	119.289476	52.912369	30.974163	13.024418	10.090239	7.782317	289.779858	487.747461	152.167635	145.998834	33.097713	22.823317	1.600192	2.296042	1.784616	1	-7908
8	800	1000	1	9	88	0.01	0	32.459093	53.909898	42.029002	34.740862	19.481954	14.002801	10.919318	258.027095	147.687691	79.210440	129.435460	40.769167	23.668590	0.844115	0.405249	2.251823	1	-4390
8	800	1000	1	9	72	0.01	0	75.411057	114.198101	43.695761	24.786915	11.193889	9.828659	8.293970	261.209519	516.250360	138.513160	110.551496	16.718524	18.977658	4.266652	1.474728	2.610263	1	-8860
